sample_number,eval_time,type,0,1,2,3,time,any_bif
94,0.35,neutral,0.80770093,0.12434803,0.032202587,0.03574844,0.348953660963317,0.19229905
94,0.39999999999999997,forced,0.43334293,0.2328804,0.089295566,0.24448112,0.3995171997585999,0.56665707
94,0.39999999999999997,neutral,0.6853675,0.19026807,0.049366344,0.074998066,0.3995171997585999,0.31463248
94,0.44999999999999996,forced,0.0024550026,0.3157785,0.12531447,0.55645204,0.4484496566572608,0.997545
94,0.44999999999999996,neutral,0.68079966,0.20082884,0.042395458,0.07597608,0.4484496566572608,0.31920037
94,0.49999999999999994,forced,0.00062288146,0.23143236,0.08836571,0.679579,0.49901319545254375,0.99937713
94,0.49999999999999994,neutral,0.8941482,0.09586187,0.006099955,0.0038899835,0.49901319545254375,0.10585181
94,0.5499999999999999,forced,0.00012818546,0.17828211,0.065956794,0.7556329,0.5495767342478266,0.9998718
94,0.5499999999999999,neutral,0.82273185,0.16006178,0.007389132,0.009817207,0.5495767342478266,0.17726812
94,0.5999999999999999,forced,2.4451412e-05,0.003909524,0.029357027,0.966709,0.5985091911464875,0.99997556
94,0.5999999999999999,neutral,0.89150774,0.1053565,0.0013572003,0.0017785502,0.5985091911464875,0.10849225
95,0.3,forced,0.7354051,0.13783878,0.06253097,0.06422515,0.29840643298700026,0.2645949
95,0.3,neutral,0.6307515,0.16344455,0.08068703,0.12511697,0.29840643298700026,0.36924857
95,0.35,forced,0.7070311,0.1583166,0.055598132,0.07905425,0.3489699717822832,0.292969
95,0.35,neutral,0.74762833,0.1636278,0.032001372,0.056742482,0.3489699717822832,0.25237167
95,0.39999999999999997,forced,0.6837395,0.18429123,0.05097171,0.08099763,0.3995335105775661,0.31626058
95,0.39999999999999997,neutral,0.8157587,0.1354663,0.020959835,0.027815172,0.3995335105775661,0.18424132
95,0.44999999999999996,forced,0.00069462194,0.5866361,0.101481415,0.31118786,0.44846596747622697,0.9993054
95,0.44999999999999996,neutral,0.9264137,0.067881525,0.0031414267,0.0025633227,0.44846596747622697,0.07358627
95,0.49999999999999994,forced,0.00013289753,0.52886546,0.034312416,0.4366892,0.4990295062715099,0.9998671
95,0.49999999999999994,neutral,0.7738044,0.18231401,0.017848672,0.026032884,0.4990295062715099,0.22619556
95,0.5499999999999999,forced,0.0001369559,0.19056928,0.050082646,0.7592111,0.5495930450667929,0.999863
95,0.5499999999999999,neutral,0.9426464,0.054602344,0.0014721083,0.00127915,0.5495930450667929,0.0573536
95,0.5999999999999999,forced,3.3224485e-05,0.0028094947,0.038954984,0.95820224,0.5985255019654537,0.99996674
95,0.5999999999999999,neutral,0.8711322,0.1228683,0.0020806347,0.0039188256,0.5985255019654537,0.12886776
96,0.3,forced,0.32809678,0.39854097,0.05153983,0.22182238,0.2984227438059665,0.6719032
96,0.3,neutral,0.54810005,0.1793569,0.11017789,0.1623652,0.2984227438059665,0.4519
96,0.35,forced,0.0042404393,0.756801,0.025340134,0.21361844,0.3489862826012494,0.9957596
96,0.35,neutral,0.56635433,0.19376452,0.07681534,0.16306584,0.3489862826012494,0.43364573
96,0.39999999999999997,forced,0.42502433,0.37337157,0.03850872,0.1630954,0.39954982139653233,0.57497567
96,0.39999999999999997,neutral,0.82412356,0.1289626,0.018912919,0.028000915,0.39954982139653233,0.17587644
96,0.44999999999999996,forced,0.00029144133,0.7999819,0.013680391,0.18604627,0.4484822782951932,0.99970853
96,0.44999999999999996,neutral,0.91447306,0.07702038,0.0042919144,0.0042146193,0.4484822782951932,0.08552691
96,0.49999999999999994,forced,0.00021985864,0.792459,0.014276631,0.1930445,0.4990458170904761,0.9997801
96,0.49999999999999994,neutral,0.9561038,0.042345457,0.00084856973,0.0007021838,0.4990458170904761,0.04389621
96,0.5499999999999999,forced,0.00017916222,0.30030316,0.024787975,0.6747297,0.549609355885759,0.9998208
96,0.5499999999999999,neutral,0.9792293,0.020263456,0.00028900083,0.00021831396,0.549609355885759,0.02077077
96,0.5999999999999999,forced,4.1218973e-05,0.0034012147,0.026636476,0.9699211,0.5985418127844199,0.9999588
96,0.5999999999999999,neutral,0.976014,0.023655616,0.00021057739,0.00011974246,0.5985418127844199,0.023985935
97,0.3,forced,0.28873086,0.52478707,0.034313712,0.15216841,0.2984390546249327,0.7112692
97,0.3,neutral,0.8151652,0.12977065,0.023030426,0.032033667,0.2984390546249327,0.18483475
97,0.35,forced,0.2065655,0.59383285,0.04793407,0.15166752,0.3490025934202156,0.79343444
97,0.35,neutral,0.7826309,0.15679637,0.019288953,0.04128371,0.3490025934202156,0.21736903
97,0.39999999999999997,forced,0.33881107,0.5379392,0.027612578,0.09563722,0.3995661322154985,0.66118896
97,0.39999999999999997,neutral,0.52912766,0.38865906,0.021472767,0.060740583,0.3995661322154985,0.4708724
97,0.44999999999999996,forced,0.06785792,0.6467088,0.06065447,0.22477885,0.4484985891141594,0.9321421
97,0.44999999999999996,neutral,0.92162645,0.074718624,0.0013820917,0.0022728352,0.4484985891141594,0.07837355
97,0.49999999999999994,forced,0.029397964,0.56642926,0.11894454,0.28522825,0.4990621279094423,0.97060204
97,0.49999999999999994,neutral,0.8300145,0.15754895,0.0049714237,0.00746513,0.4990621279094423,0.1699855
97,0.5499999999999999,forced,0.00027023852,0.47754985,0.13654467,0.38563526,0.5496256667047252,0.99972975
97,0.5499999999999999,neutral,0.86531115,0.12854932,0.0026213191,0.0035181642,0.5496256667047252,0.13468881
97,0.5999999999999999,forced,2.338774e-05,0.0033676296,0.087164104,0.9094449,0.5985581236033861,0.99997663
97,0.5999999999999999,neutral,0.9977377,0.002232646,1.6066466e-05,1.3643786e-05,0.5985581236033861,0.0022623565
98,0.3,forced,0.27089167,0.379079,0.12387367,0.22615564,0.29845536544389895,0.72910833
98,0.3,neutral,0.7977277,0.12308295,0.04273551,0.036453836,0.29845536544389895,0.2022723
98,0.35,forced,0.27139845,0.3644883,0.12647578,0.23763752,0.34901890423918186,0.7286016
98,0.35,neutral,0.48128858,0.2554328,0.048960704,0.21431792,0.34901890423918186,0.51871145
98,0.39999999999999997,forced,0.31766915,0.31940103,0.11967164,0.2432582,0.3995824430344648,0.68233085
98,0.39999999999999997,neutral,0.6650436,0.18073061,0.056768917,0.09745688,0.3995824430344648,0.3349564
98,0.44999999999999996,forced,0.001133411,0.4883698,0.112250544,0.39824623,0.44851489993312565,0.99886656
98,0.44999999999999996,neutral,0.6792008,0.19641997,0.07778351,0.04659568,0.44851489993312565,0.32079917
98,0.49999999999999994,forced,7.506441e-05,0.07108133,0.042836003,0.8860076,0.4990784387284085,0.99992496
98,0.49999999999999994,neutral,0.6358381,0.2783563,0.047604483,0.038201112,0.4990784387284085,0.3641619
98,0.5499999999999999,forced,1.561196e-05,0.0017965896,0.027793288,0.9703945,0.5496419775236915,0.9999844
98,0.5499999999999999,neutral,0.898215,0.096129,0.00396648,0.001689547,0.5496419775236915,0.10178503
98,0.5999999999999999,forced,2.6570127e-05,0.00089654763,0.081799984,0.91727686,0.5985744344223524,0.9999734
98,0.5999999999999999,neutral,0.95245016,0.046770792,0.000487743,0.00029132137,0.5985744344223524,0.04754986
99,0.3,forced,0.46838528,0.20118165,0.11257831,0.21785474,0.29847167626286514,0.53161466
99,0.3,neutral,0.8257364,0.11286557,0.030649055,0.030748934,0.29847167626286514,0.17426355
99,0.35,forced,0.059924655,0.558333,0.1513062,0.23043618,0.34903521505814805,0.9400754
99,0.35,neutral,0.7436355,0.14483121,0.06576503,0.0457683,0.34903521505814805,0.25636452
99,0.39999999999999997,forced,0.012322612,0.5374018,0.12888977,0.3213858,0.39959875385343097,0.9876774
99,0.39999999999999997,neutral,0.7917017,0.14834872,0.026228894,0.033720702,0.39959875385343097,0.20829831
99,0.44999999999999996,forced,0.007197749,0.51204455,0.13187547,0.34888223,0.4485312107520919,0.99280226
99,0.44999999999999996,neutral,0.8894223,0.05176418,0.05709166,0.0017218353,0.4485312107520919,0.11057768
99,0.49999999999999994,forced,8.844002e-05,0.060225725,0.07258349,0.8671023,0.49909474954737476,0.99991155
99,0.49999999999999994,neutral,0.93512547,0.042629752,0.021313038,0.0009317316,0.49909474954737476,0.06487452
99,0.5499999999999999,forced,7.5103715e-05,0.018972201,0.056477148,0.92447555,0.5496582883426577,0.9999249
99,0.5499999999999999,neutral,0.9401845,0.05535046,0.0031030034,0.0013620289,0.5496582883426577,0.059815492
99,0.5999999999999999,forced,1.5289315e-05,0.0010510305,0.014071548,0.98486215,0.5985907452413186,0.99998474
99,0.5999999999999999,neutral,0.60207134,0.38594264,0.007503954,0.0044821175,0.5985907452413186,0.3979287
