0,1,2,3,time,classifier,pseudotime_index,pseudotime
0.53937125,0.35747212,0.08365523,0.019501375,263,c1_2,263,0.89391965
0.65945566,0.25706384,0.06870542,0.014775138,267,c1_2,267,0.894969
0.675681,0.2570667,0.056473218,0.010779058,271,c1_2,271,0.8954366
0.75376827,0.21556658,0.024848297,0.0058168257,275,c1_2,275,0.8962002
0.7678132,0.20388441,0.023390977,0.0049114134,279,c1_2,279,0.89642084
0.70685816,0.2694643,0.019235082,0.0044424143,283,c1_2,283,0.8971269
0.29565075,0.69246477,0.009121926,0.0027625319,287,c1_2,287,0.89751154
0.13493349,0.85640776,0.006216658,0.0024421145,291,c1_2,291,0.89800537
0.33022445,0.6519291,0.012904152,0.0049423124,295,c1_2,295,0.89871895
0.22712027,0.73517174,0.029127533,0.008580515,299,c1_2,299,0.899576
0.3890262,0.55097866,0.050876614,0.009118503,303,c1_2,303,0.9003967
0.58493686,0.3483894,0.059189115,0.007484682,307,c1_2,307,0.90115416
0.66557616,0.28905556,0.04081186,0.004556347,311,c1_2,311,0.90192634
0.7601989,0.21387984,0.023057012,0.0028641478,315,c1_2,315,0.90227175
0.83819973,0.15202409,0.0084536085,0.0013226096,319,c1_2,319,0.9025168
0.65997165,0.31931067,0.018048752,0.0026689076,323,c1_2,323,0.90296054
0.48725885,0.49163622,0.01824435,0.0028606579,327,c1_2,327,0.9035328
0.49620268,0.48627275,0.014683272,0.0028413155,331,c1_2,331,0.9037851
0.6273424,0.3545499,0.015498745,0.0026089728,335,c1_2,335,0.90443015
0.5914595,0.3944552,0.0116241025,0.0024612662,339,c1_2,339,0.9046584
0.6838489,0.30095652,0.013009959,0.0021846432,343,c1_2,343,0.9051821
0.72457063,0.26407853,0.009714021,0.0016367325,347,c1_2,347,0.90536463
0.58102584,0.4071585,0.009939413,0.0018762406,351,c1_2,351,0.9057109
0.1883824,0.7991885,0.010105141,0.0023239907,355,c1_2,355,0.9068693
0.14156044,0.84223646,0.012667605,0.0035354379,359,c1_2,359,0.9070593
0.22144838,0.7399633,0.031907294,0.006680967,363,c1_2,363,0.90741247
0.1306081,0.82493603,0.03658534,0.00787057,367,c1_2,367,0.90795743
0.19360687,0.7658507,0.033331346,0.007211052,371,c1_2,371,0.9085212
0.050896056,0.91504437,0.025276167,0.0087834615,375,c1_2,375,0.9088485
0.0045930576,0.96362764,0.023002172,0.00877713,379,c1_2,379,0.90918195
0.0069967057,0.98007923,0.008932024,0.0039919657,383,c1_2,383,0.9093679
0.0073995884,0.9867704,0.0036490054,0.0021810257,387,c1_2,387,0.9097659
0.011444209,0.9856976,0.0016647421,0.0011933779,391,c1_2,391,0.91035026
0.009371684,0.98890734,0.0009026186,0.0008184389,395,c1_2,395,0.9110679
0.01521794,0.9830062,0.0010068738,0.0007690213,399,c1_2,399,0.91181576
0.01648789,0.98199064,0.0009030122,0.00061843626,403,c1_2,403,0.9127021
0.017696349,0.98084646,0.0009125538,0.0005446302,407,c1_2,407,0.9132955
0.03628586,0.961202,0.001766314,0.00074583496,411,c1_2,411,0.91356266
0.15923062,0.8358948,0.0038851816,0.0009894611,415,c1_2,415,0.91434807
0.23460619,0.7519488,0.011990716,0.0014543871,419,c1_2,419,0.91493684
0.40687203,0.5716713,0.01986497,0.0015916313,423,c1_2,423,0.9155168
0.061836664,0.9092173,0.027412057,0.0015339749,427,c1_2,427,0.9163312
0.049632113,0.92715406,0.022199733,0.0010141601,431,c1_2,431,0.9177081
0.06488748,0.8893136,0.04463557,0.0011633037,435,c1_2,435,0.91919535
0.067411244,0.894671,0.036739904,0.0011778692,439,c1_2,439,0.919686
0.030812709,0.8816332,0.08567896,0.0018751123,443,c1_2,443,0.92120457
0.002197124,0.44494924,0.54964817,0.003205548,447,c1_2,447,0.92172915
0.00080229616,0.24119353,0.7546358,0.0033683642,451,c1_2,451,0.92324394
0.0010338061,0.33184385,0.6630429,0.0040794113,455,c1_2,455,0.92368954
0.0015240054,0.7385785,0.25665382,0.0032436347,459,c1_2,459,0.9259231
0.001380805,0.8490299,0.14723471,0.0023545788,463,c1_2,463,0.9281577
0.0012311229,0.93440545,0.062849306,0.0015141641,467,c1_2,467,0.9294067
0.9310718,0.031477865,0.03551146,0.0019388394,3,c1_3,3,0.8042416
